genres,imdb_score,movie_or_tv,rated,resp_stat,resp_url,rg_score,seasons,title,website,year_end,year_start
"comedy,fantasy,romance,sport",6.9,movie,7+ (PG),200,https://reelgood.com/movie/heaven-can-wait-1978,74,,Heaven Can Wait,HBO Max,,1978
"animation,action & adventure",6.6,movie,13+ (PG-13),200,https://reelgood.com/movie/superman-unbound-2013,74,,Superman: Unbound,HBO Max,,2013
"drama,independent,romance,comedy",7.5,movie,18+ (R),200,https://reelgood.com/movie/love-jones-1997,74,,Love Jones,HBO Max,,1997
"animation,action-and-adventure,fantasy,science-fiction",7,movie,18+ (R),200,https://reelgood.com/movie/suicide-squad-hell-to-pay-2018,74,,Suicide Squad: Hell to Pay,HBO Max,,2018
"animation,action-and-adventure,family,fantasy,science-fiction",7.3,movie,13+ (PG-13),200,https://reelgood.com/movie/justice-league-war-2014,74,,Justice League: War,HBO Max,,2014
"drama,sport",6.9,movie,18+ (R),200,https://reelgood.com/movie/any-given-sunday-1999,74,,Any Given Sunday,HBO Max,,1999
"action-and-adventure,drama,history,mystery,thriller",7.2,movie,18+ (R),200,https://reelgood.com/movie/rosewood-1997,74,,Rosewood,HBO Max,,1997
"horror,science-fiction,thriller,mystery",6.8,movie,18+ (R),200,https://reelgood.com/movie/scanners-1981,74,,Scanners,HBO Max,,1981
documentary,8,movie,16+,200,https://reelgood.com/movie/king-in-the-wilderness-2018,74,,King in the Wilderness,HBO Max,,2018
"action-and-adventure,crime,fantasy,science-fiction",6,movie,13+ (PG-13),200,https://reelgood.com/movie/suicide-squad-2016,74,,Suicide Squad,HBO Max,,2016
"comedy,fantasy,horror,drama",6.5,movie,18+ (R),200,https://reelgood.com/movie/the-witches-of-eastwick-1987,74,,The Witches of Eastwick,HBO Max,,1987
"animation,action-and-adventure,drama,family,fantasy,science-fiction",7,movie,13+ (PG-13),200,https://reelgood.com/movie/teen-titans-the-judas-contract-2017,74,,Teen Titans: The Judas Contract,HBO Max,,2017
drama,7.7,show,18+ (TV-MA),200,https://reelgood.com/show/mildred-pierce-2011,74,1,Mildred Pierce,HBO Max,2011,2011
"comedy,romance",6.4,movie,13+ (PG-13),200,https://reelgood.com/movie/how-to-lose-a-guy-in-10-days-2003,74,,How to Lose a Guy in 10 Days,HBO Max,,2003
"action-and-adventure,science-fiction,thriller,mystery,drama,crime",6.7,movie,13+ (PG-13),200,https://reelgood.com/movie/in-time-2011,74,,In Time,HBO Max,,2011
"comedy,lgbtq,drama",6.1,movie,18+ (R),200,https://reelgood.com/movie/magic-mike-2012,74,,Magic Mike,HBO Max,,2012
"comedy,fantasy,romance",6.4,movie,13+ (PG-13),200,https://reelgood.com/movie/what-women-want-2000,72,,What Women Want,HBO Max,,2000
"action-and-adventure,comedy,musical",6.8,movie,18+ (R),200,https://reelgood.com/movie/tenacious-d-in-the-pick-of-destiny-2006,72,,Tenacious D in The Pick of Destiny,HBO Max,,2006
"animation,action-and-adventure,comedy,drama,family,fantasy,mystery,science-fiction",8.4,show,7+ (TV-PG),200,https://reelgood.com/show/infinity-train-2019,72,2,Infinity Train,HBO Max,2020,2019
"crime,drama,romance,musical",7.7,movie,13+ (PG-13),200,https://reelgood.com/movie/running-on-empty-1988,72,,Running on Empty,HBO Max,,1988
"horror,mystery,thriller",6.9,movie,18+ (R),200,https://reelgood.com/movie/sisters-1973,72,,Sisters,HBO Max,,1973
"documentary,musical",8.1,movie,7+ (PG),200,https://reelgood.com/movie/elvis-thats-the-way-it-is-1970,72,,Elvis: That's the Way It Is,HBO Max,,1970
"documentary,musical",7.6,movie,7+ (PG),200,https://reelgood.com/movie/western-stars-2019,72,,Western Stars,HBO Max,,2019
"biography,drama,romance",7.1,movie,7+ (PG),200,https://reelgood.com/movie/becoming-jane-2007,72,,Becoming Jane,HBO Max,,2007
"crime,drama,mystery,thriller",6.9,movie,18+ (R),200,https://reelgood.com/movie/frantic-1988,72,,Frantic,HBO Max,,1988
"drama,romance",7.5,movie,18+ (R),200,https://reelgood.com/movie/lola-1981,72,,Lola,HBO Max,,1981
"action-and-adventure,thriller,mystery",6.6,movie,18+ (R),200,https://reelgood.com/movie/hunter-killer-2018,73,,Hunter Killer,HBO Max,,2018
"drama,mystery,thriller",6.8,movie,18+ (R),200,https://reelgood.com/movie/american-woman-2019,73,,American Woman,HBO Max,,2019
"drama,cult,horror,science-fiction",6.8,movie,18+ (R),200,https://reelgood.com/movie/the-brood-1979,73,,The Brood,HBO Max,,1979
"action-and-adventure,comedy,science-fiction,fantasy",6.3,movie,13+ (PG-13),200,https://reelgood.com/movie/mars-attacks-1996,73,,Mars Attacks!,HBO Max,,1996
"crime,drama",7,movie,18+ (R),200,https://reelgood.com/movie/rivers-edge-1987,73,,River's Edge,HBO Max,,1986
"comedy,romance,drama",6.5,movie,13+ (PG-13),200,https://reelgood.com/movie/last-christmas-2019,73,,Last Christmas,HBO Max,,2019
drama,7.9,movie,7+ (PG),200,https://reelgood.com/movie/of-mice-and-men-1939,73,,Of Mice and Men,HBO Max,,1939
"drama,independent,romance",7.4,movie,7+ (PG),200,https://reelgood.com/movie/the-last-metro-1980,73,,The Last Metro,HBO Max,,1980
"documentary,biography,drama",8.2,movie,All (G),200,https://reelgood.com/movie/life-according-to-sam-2013,73,,Life According to Sam,HBO Max,,2013
"drama,sport",7.1,movie,7+ (PG),200,https://reelgood.com/movie/we-are-marshall-2006,73,,We Are Marshall,HBO Max,,2006
documentary,8,movie,16+,200,https://reelgood.com/movie/jane-fonda-in-five-acts-2018,73,,Jane Fonda in Five Acts,HBO Max,,2018
"crime,drama,mystery",7.6,show,14+ (TV-14),200,https://reelgood.com/show/the-closer-2005,73,7,The Closer,HBO Max,2012,2005
"comedy,drama,romance",7,movie,13+ (PG-13),200,https://reelgood.com/movie/grumpy-old-men-1993,73,,Grumpy Old Men,HBO Max,,1993
"biography,drama,history",7.4,movie,7+ (PG),200,https://reelgood.com/movie/grey-gardens-2009,73,,Grey Gardens,HBO Max,,2009
"documentary,drama",7.1,movie,16+,200,https://reelgood.com/movie/the-inventor-out-for-blood-in-silicon-valley-2019,73,,The Inventor: Out for Blood in Silicon Valley,HBO Max,,2019
"comedy,drama",8,show,18+ (TV-MA),200,https://reelgood.com/show/high-maintenance-2016,73,4,High Maintenance,HBO Max,2020,2016
drama,8.3,show,18+ (TV-MA),200,https://reelgood.com/show/in-treatment-2008,73,3,In Treatment,HBO Max,2010,2008
"comedy,musical,romance",7.6,movie,All (G),200,https://reelgood.com/movie/footlight-parade-1933,73,,Footlight Parade,HBO Max,,1933
"animation,anime,drama,romance,comedy",8.6,show,7+ (TV-PG),200,https://reelgood.com/show/your-lie-in-april-2014,73,1,Your Lie in April,HBO Max,2015,2014
"comedy,fantasy,romance",6.6,movie,7+ (PG),200,https://reelgood.com/movie/all-of-me-1984,73,,All of Me,HBO Max,,1984
"comedy,drama,mystery",6.4,movie,18+ (R),200,https://reelgood.com/movie/the-hangover-part-ii-2011,73,,The Hangover Part II,HBO Max,,2011
"animation,action-and-adventure,comedy,family,fantasy,science-fiction,sport",6.4,movie,7+ (PG),200,https://reelgood.com/movie/space-jam-1996,73,,Space Jam,HBO Max,,1996
"comedy,crime,drama,romance",7,movie,18+ (R),200,https://reelgood.com/movie/tie-me-up-tie-me-down-1989,73,,Tie Me Up! Tie Me Down!,HBO Max,,1989
"comedy,crime,romance,thriller,mystery",6.9,movie,18+ (R),200,https://reelgood.com/movie/something-wild-1986,73,,Something Wild,HBO Max,,1986
"biography,drama,history",7.4,movie,18+ (R),200,https://reelgood.com/movie/game-change-2012,73,,Game Change,HBO Max,,2012
comedy,8.3,show,18+ (TV-MA),200,https://reelgood.com/show/mr-show-with-bob-and-david-1995,73,4,Mr. Show with Bob and David,HBO Max,1998,1995
"drama,lgbtq,romance",7,movie,18+ (R),200,https://reelgood.com/movie/desert-hearts-1985,73,,Desert Hearts,HBO Max,,1985
"horror,mystery,thriller",5.9,movie,18+ (R),200,https://reelgood.com/movie/annabelle-comes-home-2019,73,,Annabelle Comes Home,HBO Max,,2019
"comedy,action-and-adventure,animation",8.4,show,7+ (TV-PG),200,https://reelgood.com/show/regular-show-2010,73,8,Regular Show,HBO Max,2017,2010
"comedy,animation,children,action-and-adventure,family,fantasy,science-fiction",8.2,show,7+ (TV-PG),200,https://reelgood.com/show/the-amazing-world-of-gumball-2011,73,8,The Amazing World of Gumball,HBO Max,2017,2011
"comedy,animation,action-and-adventure,family,fantasy,musical",6.6,movie,7+ (PG),200,https://reelgood.com/movie/smallfoot-2018,74,,Smallfoot,HBO Max,,2018
"action-and-adventure,animation,children,drama,fantasy,science-fiction,thriller,mystery",8.5,show,14+ (TV-14),200,https://reelgood.com/show/samurai-jack-2001,74,5,Samurai Jack,HBO Max,2017,2001
"comedy,crime",6.7,movie,18+ (R),200,https://reelgood.com/movie/analyze-this-1999,75,,Analyze This,HBO Max,,1999
"drama,thriller,mystery",7.6,movie,18+ (R),200,https://reelgood.com/movie/europa-1991,75,,Europa,HBO Max,,1991
"comedy,crime,drama,action-and-adventure",7.1,movie,18+ (R),200,https://reelgood.com/movie/thunderbolt-and-lightfoot-1974,75,,Thunderbolt and Lightfoot,HBO Max,,1974
"comedy,romance,drama",6.5,movie,18+ (R),200,https://reelgood.com/movie/bridget-joness-baby-2016,75,,Bridget Jones's Baby,HBO Max,,2016
comedy,8,show,18+ (TV-MA),200,https://reelgood.com/show/vice-principals-2016,75,2,Vice Principals,HBO Max,2017,2016
"animation,action-and-adventure,comedy,family,fantasy",6.6,movie,7+ (PG),200,https://reelgood.com/movie/flushed-away-2006,75,,Flushed Away,HBO Max,,2006
"horror,drama,mystery,thriller",6.7,movie,18+ (R),200,https://reelgood.com/movie/cronos-1993,75,,Cronos,HBO Max,,1993
"drama,musical",8.2,show,18+ (TV-MA),200,https://reelgood.com/show/treme-2010,75,4,Treme,HBO Max,2013,2010
"animation,action-and-adventure,science-fiction",6.8,movie,13+ (PG-13),200,https://reelgood.com/movie/batman-bad-blood-2016,75,,Batman: Bad Blood,HBO Max,,2016
"action & adventure,science-fiction",6.5,movie,13+ (PG-13),200,https://reelgood.com/movie/dune-1984,75,,Dune,HBO Max,,1984
"drama,romance,fantasy,musical",7.5,movie,7+ (PG),200,https://reelgood.com/movie/black-orpheus-1959,75,,Black Orpheus,HBO Max,,1959
"drama,history",7.5,movie,18+ (R),200,https://reelgood.com/movie/the-tin-drum-1979,75,,The Tin Drum,HBO Max,,1979
"action-and-adventure,science-fiction,thriller,mystery",6.8,movie,13+ (PG-13),200,https://reelgood.com/movie/the-island-2005,75,,The Island,HBO Max,,2005
"children,comedy,action-and-adventure,family,crime",6.8,movie,7+ (PG),200,https://reelgood.com/movie/home-alone-2-lost-in-new-york-1992,75,,Home Alone 2: Lost in New York,HBO Max,,1992
"action-and-adventure,comedy,crime,romance",6.9,movie,13+ (PG-13),200,https://reelgood.com/movie/adventures-in-babysitting-1987,75,,Adventures in Babysitting,HBO Max,,1987
"thriller,drama,mystery,crime",7.1,movie,18+ (R),200,https://reelgood.com/movie/the-parallax-view-1974,75,,The Parallax View,HBO Max,,1974
"crime,drama,thriller,romance,mystery",7,movie,18+ (R),200,https://reelgood.com/movie/the-last-seduction-1994,75,,The Last Seduction,HBO Max,,1994
"action-and-adventure,thriller,mystery,drama,crime",7.2,movie,18+ (R),200,https://reelgood.com/movie/magnum-force-1973,75,,Magnum Force,HBO Max,,1973
"drama,crime,action-and-adventure,thriller,mystery",7,movie,18+ (R),200,https://reelgood.com/movie/dragged-across-concrete-2019,75,,Dragged Across Concrete,HBO Max,,2019
"comedy,crime,drama,mystery,romance,thriller",7.6,show,18+ (TV-MA),200,https://reelgood.com/show/search-party-2016,75,3,Search Party,HBO Max,2020,2016
"biography,crime,drama,history,thriller,mystery",7.5,movie,18+ (R),200,https://reelgood.com/movie/citizen-x-1995,75,,Citizen X,HBO Max,,1995
"drama,romance,science-fiction",7,movie,13+ (PG-13),200,https://reelgood.com/movie/another-earth-2011,75,,Another Earth,HBO Max,,2011
"drama,romance",7.1,movie,18+ (R),200,https://reelgood.com/movie/like-water-for-chocolate-1992,75,,Like Water for Chocolate,HBO Max,,1992
"mystery,thriller,crime",7.1,movie,18+ (R),200,https://reelgood.com/movie/klute-1971,75,,Klute,HBO Max,,1971
"comedy,documentary",6.7,movie,18+ (R),200,https://reelgood.com/movie/in-a-world-2013,75,,In a World...,HBO Max,,2013
"action-and-adventure,science-fiction,thriller,fantasy",6,movie,13+ (PG-13),200,https://reelgood.com/movie/godzilla-king-of-monsters-2019,76,,Godzilla: King of the Monsters,HBO Max,,2019
"documentary,history",7.8,movie,16+,200,https://reelgood.com/movie/4-little-girls-1997,76,,4 Little Girls,HBO Max,,1997
"comedy,drama,sport",7.6,show,18+ (TV-MA),200,https://reelgood.com/show/ballers-2015,76,5,Ballers,HBO Max,2019,2015
"horror,mystery,romance,drama,fantasy,thriller",6.5,movie,18+ (R),200,https://reelgood.com/movie/crimson-peak-2015,76,,Crimson Peak,HBO Max,,2015
"action-and-adventure,fantasy,science-fiction,drama",6.4,movie,13+ (PG-13),200,https://reelgood.com/movie/batman-v-superman-dawn-of-justice-2016,76,,Batman v Superman: Dawn of Justice,HBO Max,,2016
"crime,drama,mystery",7.1,show,18+ (TV-MA),200,https://reelgood.com/show/perry-mason-2020,76,1,Perry Mason,HBO Max,2020,2020
"drama,comedy,romance",6.6,movie,7+ (PG),200,https://reelgood.com/movie/emma-1996-1,76,,Emma,HBO Max,,1996
"drama,romance",7.5,movie,18+ (R),200,https://reelgood.com/movie/biutiful-2010,76,,Biutiful,HBO Max,,2010
"drama,lgbtq,biography,history,romance",8.2,show,18+ (TV-MA),200,https://reelgood.com/show/gentleman-jack-2019,76,1,Gentleman Jack,HBO Max,2020,2019
"animation,anime,comedy,drama,family,fantasy,action-and-adventure",7.3,movie,13+ (PG-13),200,https://reelgood.com/movie/pom-poko-1994,76,,Pom Poko,HBO Max,,1994
"biography,drama,romance,history",7.2,movie,7+ (PG),200,https://reelgood.com/movie/out-of-africa-1985,76,,Out of Africa,HBO Max,,1985
"comedy,lgbtq,drama,romance",7.5,movie,18+ (R),200,https://reelgood.com/movie/looking-the-movie-2016,76,,Looking: The Movie,HBO Max,,2016
"family,animation,fantasy,action-and-adventure,drama",7.5,movie,All (G),200,https://reelgood.com/movie/the-last-unicorn-1982,76,,The Last Unicorn,HBO Max,,1982
"animation,comedy,children",8.7,show,All (TV-G),200,https://reelgood.com/show/tom-and-jerry-1940,74,6,Tom and Jerry,HBO Max,1967,1940
"comedy,romance,drama",7.1,movie,13+ (PG-13),200,https://reelgood.com/movie/miss-pettigrew-lives-for-a-day-2008,74,,Miss Pettigrew Lives for a Day,HBO Max,,2008
"science-fiction,cult,action-and-adventure,fantasy,mystery,thriller",6.3,movie,13+ (PG-13),200,https://reelgood.com/movie/mad-max-beyond-thunderdome-1985,74,,Mad Max Beyond Thunderdome,HBO Max,,1985
"comedy,family,romance",7.5,movie,7+ (PG),200,https://reelgood.com/movie/little-manhattan-2005,74,,Little Manhattan,HBO Max,,2005
"horror,thriller,fantasy,mystery",6.6,movie,18+ (R),200,https://reelgood.com/movie/a-nightmare-on-elm-street-3-dream-warriors-1987,74,,A Nightmare on Elm Street 3: Dream Warriors,HBO Max,,1987
documentary,8,movie,16+,200,https://reelgood.com/movie/mea-maxima-culpa-silence-in-the-house-of-god-2012,74,,Mea Maxima Culpa: Silence in the House of God,HBO Max,,2012
"action-and-adventure,lgbtq,fantasy,animation,children,comedy",8.2,show,7+ (TV-PG),200,https://reelgood.com/show/steven-universe-2013,74,7,Steven Universe,HBO Max,2018,2013
"drama,family,fantasy,action-and-adventure",6.6,movie,13+ (PG-13),200,https://reelgood.com/movie/fantastic-beasts-and-where-to-find-them-2-2018,74,,Fantastic Beasts: The Crimes of Grindelwald,HBO Max,,2018
"drama,romance",6.9,movie,13+ (PG-13),200,https://reelgood.com/movie/water-for-elephants-2011,74,,Water for Elephants,HBO Max,,2011
"documentary,biography,musical",8,movie,13+ (PG-13),200,https://reelgood.com/movie/linda-ronstadt-the-sound-of-my-voice-2019,74,,Linda Ronstadt: The Sound of My Voice,HBO Max,,2019
"crime,cult,drama,romance",7.3,movie,18+ (R),200,https://reelgood.com/movie/mona-lisa-1986,74,,Mona Lisa,HBO Max,,1986
"action-and-adventure,comedy,drama",6.9,movie,18+ (R),200,https://reelgood.com/movie/heartbreak-ridge-1986,74,,Heartbreak Ridge,HBO Max,,1986
"comedy,lgbtq,romance,sport,drama,family",6.3,movie,13+ (PG-13),200,https://reelgood.com/movie/shes-the-man-2006,74,,She's the Man,HBO Max,,2006
"horror,thriller,mystery",6.9,movie,18+ (R),200,https://reelgood.com/movie/orphan-2009,74,,Orphan,HBO Max,,2009
"comedy,horror,fantasy",6.9,movie,18+ (R),200,https://reelgood.com/movie/creepshow-1982,74,,Creepshow,HBO Max,,1982
"action-and-adventure,animation,fantasy,science-fiction",7,movie,13+ (PG-13),200,https://reelgood.com/movie/justice-league-gods-and-monsters-2015,74,,Justice League: Gods and Monsters,HBO Max,,2015
"drama,romance,comedy",7.7,movie,18+ (R),200,https://reelgood.com/movie/love-in-the-afternoon-1972,74,,Love in the Afternoon,HBO Max,,1972
documentary,8,movie,16+,200,https://reelgood.com/movie/bright-lights-starring-carrie-fisher-and-debbie-reynolds-2016,74,,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,HBO Max,,2016
"animation,action-and-adventure,fantasy,family,horror,science-fiction,mystery,thriller",7.1,movie,18+ (R),200,https://reelgood.com/movie/justice-league-dark-2017,74,,Justice League Dark,HBO Max,,2017
"crime,drama,romance",7.9,movie,13+ (PG-13),200,https://reelgood.com/movie/pandoras-box-1929,74,,Pandora's Box,HBO Max,,1929
drama,8,movie,13+ (PG-13),200,https://reelgood.com/movie/wit-2001,74,,Wit,HBO Max,,2001
"drama,history",7.7,movie,18+ (R),200,https://reelgood.com/movie/the-official-story-1985,74,,The Official Story,HBO Max,,1985
"drama,musical,family",7.5,movie,7+ (PG),200,https://reelgood.com/movie/august-rush-2007,74,,August Rush,HBO Max,,2007
"drama,romance",7.3,movie,7+ (PG),200,https://reelgood.com/movie/shadows-1959,74,,Shadows,HBO Max,,1959
"action-and-adventure,comedy,family,science-fiction",6.8,movie,7+ (PG),200,https://reelgood.com/movie/teenage-mutant-ninja-turtles-1990,74,,Teenage Mutant Ninja Turtles,HBO Max,,1990
documentary,8.1,movie,16+,200,https://reelgood.com/movie/momentum-generation-2018,74,,Momentum Generation,HBO Max,,2018
"comedy,independent,drama,romance",7.4,movie,13+ (PG-13),200,https://reelgood.com/movie/metropolitan-1990,74,,Metropolitan,HBO Max,,1990
"comedy,drama,romance",7.1,movie,13+ (PG-13),200,https://reelgood.com/movie/much-ado-about-nothing-2012,75,,Much Ado About Nothing,HBO Max,,2012
"crime,drama,mystery,thriller",6.9,movie,18+ (R),200,https://reelgood.com/movie/presumed-innocent-1990,75,,Presumed Innocent,HBO Max,,1990
"comedy,romance",6.4,movie,18+ (R),200,https://reelgood.com/movie/american-pie-2-2001,75,,American Pie 2,HBO Max,,2001
"action-and-adventure,mystery,thriller,drama",6.6,movie,13+ (PG-13),200,https://reelgood.com/movie/u-571-2000,75,,U-571,HBO Max,,2000
"comedy,drama",7.3,show,18+ (TV-MA),200,https://reelgood.com/show/girls-2012,75,6,Girls,HBO Max,2017,2012
"action-and-adventure,children,comedy,animation,family",6.8,movie,7+ (PG),200,https://reelgood.com/movie/storks-2016,75,,Storks,HBO Max,,2016
"drama,fantasy,romance",6.7,movie,13+ (PG-13),200,https://reelgood.com/movie/city-of-angels-1998,75,,City of Angels,HBO Max,,1998
"action-and-adventure,comedy,mystery,thriller",6.5,movie,13+ (PG-13),200,https://reelgood.com/movie/get-smart-2008,75,,Get Smart,HBO Max,,2008
"action-and-adventure,fantasy,science-fiction",6,movie,13+ (PG-13),200,https://reelgood.com/movie/superman-returns-2006,75,,Superman Returns,HBO Max,,2006
comedy,8.1,show,18+ (TV-MA),200,https://reelgood.com/show/the-righteous-gemstones-2019,75,1,The Righteous Gemstones,HBO Max,2020,2019
